id,title,authors,date,tags,URL,author,tickers,article_content,url
54,ABM Crosses Below Key Moving Average Level,,"April 04, 2023 — 03:57 pm EDT","['Markets', 'Stocks']",,BNK Invest,[],"April 04, 2023 — 03:57 pm EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Tuesday, shares of ABM Industries, Inc. (Symbol: ABM) crossed below their 200 day moving average of $44.51, changing hands as low as $43.38 per share.  ABM Industries, Inc. shares are currently trading off about 3.4% on the day.  The chart below shows the one year performance of ABM shares, versus its 200 day moving average:












Looking at the chart above, ABM's low point in its 52 week range is $37.68 per share, with $54 as the 52 week high point — that compares with a last trade of $43.42.



		




Click here to find out which 9 other dividend stocks recently crossed below their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/abm-crosses-below-key-moving-average-level-1
57,Ardagh Metal Packaging (AMBP) Shares Enter Oversold Territory,,"April 04, 2023 — 03:55 pm EDT","['Markets', 'Stocks', 'Commodities']",,BNK Invest,[],"April 04, 2023 — 03:55 pm EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Tuesday, shares of Ardagh Metal Packaging SA (Symbol: AMBP) entered into oversold territory, changing hands as low as $3.785 per share.  We define oversold territory using the Relative Strength Index, or RSI, which is a technical analysis indicator used to measure momentum on a scale of zero to 100. A stock is considered to be oversold if the RSI reading falls below 30.  



In the case of Ardagh Metal Packaging SA, the RSI reading has hit 29.2 — by comparison, the universe of metals and mining stocks covered by Metals Channel currently has an average RSI of 54.2, the RSI of Spot Gold is at 15.7, and the RSI of Spot Silver is presently 22.4.

A bullish investor could look at AMBP's 29.2 reading as a sign that the recent heavy selling is in the process of exhausting itself, and begin to look for entry point opportunities on the buy side.



Looking at a chart of one year performance (below), AMBP's low point in its 52 week range is $3.6543 per share, with $8.33 as the 52 week high point — that compares with a last trade of $3.79.  Ardagh Metal Packaging SA shares are currently trading down about 8.2% on the day.  















Click here to find out what 9 other oversold metals stocks you need to know about »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/ardagh-metal-packaging-ambp-shares-enter-oversold-territory
52,MAN Makes Notable Cross Below Critical Moving Average,,"April 04, 2023 — 04:00 pm EDT","['Markets', 'Stocks']",,BNK Invest,[],"April 04, 2023 — 04:00 pm EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Tuesday, shares of ManpowerGroup Inc (Symbol: MAN) crossed below their 200 day moving average of $80.01, changing hands as low as $79.79 per share.  ManpowerGroup Inc shares are currently trading down about 2.1% on the day.  The chart below shows the one year performance of MAN shares, versus its 200 day moving average:












Looking at the chart above, MAN's low point in its 52 week range is $64 per share, with $98.62 as the 52 week high point — that compares with a last trade of $80.01.



		




Click here to find out which 9 other dividend stocks recently crossed below their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/man-makes-notable-cross-below-critical-moving-average
62,Interesting FIVE Put And Call Options For June 2024,,"April 03, 2023 — 11:17 am EDT","['Markets', 'Stocks', 'Options']",,BNK Invest,[],"April 03, 2023 — 11:17 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


Investors in Five Below Inc (Symbol: FIVE) saw new options begin trading today, for the June 2024 expiration.  One of the key data points that goes into the price an option buyer is willing to pay, is the time value, so with 445 days until expiration the newly trading contracts represent a potential opportunity for sellers of puts or calls to achieve a higher premium than would be available for the contracts with a closer expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the FIVE options chain for the new June 2024 contracts and identified one put and one call contract of particular interest.
The put contract at the $200.00 strike price has a current bid of $25.70.  If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $200.00, but will also collect the premium, putting the cost basis of the shares at $174.30 (before broker commissions).  To an investor already interested in purchasing shares of FIVE, that could represent an attractive alternative to paying $206.95/share today.


Because the $200.00 strike represents an approximate 3% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract.  Should the contract expire worthless, the premium would represent a 12.85% return on the cash commitment, or 10.54% annualized — at Stock Options Channel we call this the YieldBoost.



Below is a chart showing the trailing twelve month trading history for Five Below Inc, and highlighting in green where the $200.00 strike is located relative to that history:












Turning to the calls side of the option chain, the call contract at the $210.00 strike price has a current bid of $37.90.  If an investor was to purchase shares of FIVE stock at the current price level of $206.95/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $210.00.  Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 19.79% if the stock gets called away at the June 2024 expiration (before broker commissions).  Of course, a lot of upside could potentially be left on the table if FIVE shares really soar, which is why looking at the trailing twelve month trading history for Five Below Inc, as well as studying the business fundamentals becomes important.   Below is a chart showing FIVE's trailing twelve month trading history, with the $210.00 strike highlighted in red:















Considering the fact that the $210.00 strike represents an approximate 1% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted).   Should the covered call contract expire worthless, the premium would represent a 18.31% boost of extra return to the investor, or 15.02% annualized, which we refer to as the YieldBoost.



Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 250 trading day closing values as well as today's price of $206.95) to be 49%.  For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.

Top YieldBoost Calls of the S&P 500 »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/interesting-five-put-and-call-options-for-june-2024
61,DaVita (DVA) Shares Cross Above 200 DMA,,"April 03, 2023 — 11:17 am EDT","['Markets', 'Stocks']",,BNK Invest,[],"April 03, 2023 — 11:17 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of DaVita Inc (Symbol: DVA) crossed above their 200 day moving average of $81.88, changing hands as high as $82.40 per share.  DaVita Inc shares are currently trading up about 0.5% on the day.  The chart below shows the one year performance of DVA shares, versus its 200 day moving average:












Looking at the chart above, DVA's low point in its 52 week range is $65.28 per share, with $124.81 as the 52 week high point — that compares with a last trade of $81.61. The DVA DMA information above was sourced from TechnicalAnalysisChannel.com


Click here to find out which 9 other stocks recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/davita-dva-shares-cross-above-200-dma-0
60,FSLR September 2024 Options Begin Trading,,"April 03, 2023 — 11:17 am EDT","['Markets', 'Stocks', 'Options']",,BNK Invest,[],"April 03, 2023 — 11:17 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


Investors in First Solar Inc (Symbol: FSLR) saw new options become available today, for the September 2024 expiration.  One of the key inputs that goes into the price an option buyer is willing to pay, is the time value, so with 536 days until expiration the newly available contracts represent a possible opportunity for sellers of puts or calls to achieve a higher premium than would be available for the contracts with a closer expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the FSLR options chain for the new September 2024 contracts and identified one put and one call contract of particular interest.
The put contract at the $200.00 strike price has a current bid of $34.10.  If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $200.00, but will also collect the premium, putting the cost basis of the shares at $165.90 (before broker commissions).  To an investor already interested in purchasing shares of FSLR, that could represent an attractive alternative to paying $207.89/share today.


Because the $200.00 strike represents an approximate 4% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract.  Should the contract expire worthless, the premium would represent a 17.05% return on the cash commitment, or 11.61% annualized — at Stock Options Channel we call this the YieldBoost.



Below is a chart showing the trailing twelve month trading history for First Solar Inc, and highlighting in green where the $200.00 strike is located relative to that history:












Turning to the calls side of the option chain, the call contract at the $210.00 strike price has a current bid of $49.70.  If an investor was to purchase shares of FSLR stock at the current price level of $207.89/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $210.00.  Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 24.92% if the stock gets called away at the September 2024 expiration (before broker commissions).  Of course, a lot of upside could potentially be left on the table if FSLR shares really soar, which is why looking at the trailing twelve month trading history for First Solar Inc, as well as studying the business fundamentals becomes important.   Below is a chart showing FSLR's trailing twelve month trading history, with the $210.00 strike highlighted in red:















Considering the fact that the $210.00 strike represents an approximate 1% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted).   Should the covered call contract expire worthless, the premium would represent a 23.91% boost of extra return to the investor, or 16.28% annualized, which we refer to as the YieldBoost.



Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 250 trading day closing values as well as today's price of $207.89) to be 51%.  For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.

Top YieldBoost Calls of the S&P 500 »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/fslr-september-2024-options-begin-trading
69,July 2024 Options Now Available For Fastly (FSLY),,"April 03, 2023 — 11:08 am EDT","['Markets', 'Stocks', 'Options']",,BNK Invest,[],"April 03, 2023 — 11:08 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


Investors in Fastly Inc (Symbol: FSLY) saw new options become available today, for the July 2024 expiration.  One of the key inputs that goes into the price an option buyer is willing to pay, is the time value, so with 473 days until expiration the newly available contracts represent a possible opportunity for sellers of puts or calls to achieve a higher premium than would be available for the contracts with a closer expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the FSLY options chain for the new July 2024 contracts and identified one put and one call contract of particular interest.
The put contract at the $15.00 strike price has a current bid of $3.50.  If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $15.00, but will also collect the premium, putting the cost basis of the shares at $11.50 (before broker commissions).  To an investor already interested in purchasing shares of FSLY, that could represent an attractive alternative to paying $16.93/share today.


Because the $15.00 strike represents an approximate 11% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract.  Should the contract expire worthless, the premium would represent a 23.33% return on the cash commitment, or 18.01% annualized — at Stock Options Channel we call this the YieldBoost.



Below is a chart showing the trailing twelve month trading history for Fastly Inc, and highlighting in green where the $15.00 strike is located relative to that history:












Turning to the calls side of the option chain, the call contract at the $17.50 strike price has a current bid of $5.05.  If an investor was to purchase shares of FSLY stock at the current price level of $16.93/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $17.50.  Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 33.20% if the stock gets called away at the July 2024 expiration (before broker commissions).  Of course, a lot of upside could potentially be left on the table if FSLY shares really soar, which is why looking at the trailing twelve month trading history for Fastly Inc, as well as studying the business fundamentals becomes important.   Below is a chart showing FSLY's trailing twelve month trading history, with the $17.50 strike highlighted in red:















Considering the fact that the $17.50 strike represents an approximate 3% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted).   Should the covered call contract expire worthless, the premium would represent a 29.83% boost of extra return to the investor, or 23.02% annualized, which we refer to as the YieldBoost.



Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 250 trading day closing values as well as today's price of $16.93) to be 88%.  For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.

Top YieldBoost Calls of the S&P 500 »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/july-2024-options-now-available-for-fastly-fsly
64,US FTC orders Illumina to divest cancer detection test maker Grail,,"April 03, 2023 — 11:14 am EDT","['BioTech', 'Markets', 'US', 'Markets']",,Diane Bartz,[],"April 03, 2023 — 11:14 am EDT

      Written by
                        Diane Bartz for                             
        




Reuters ->


By Diane Bartz
WASHINGTON, April 3 (Reuters) - The U.S. Federal Trade Commission (FTC) on Monday ordered Illumina ILMN.O to divest cancer diagnostic test maker Grail, finding that its ownership would stifle competition in the U.S. market for cancer tests.
Illumina said it would appeal the decision, and will seek expedited consideration from an appeals court. The company said the FTC order to unwind the deal would be automatically put on hold.
Judge Michael Chappell, an administrative law judge at the agency, ruled last year that the $7.1 billion acquisition of Grail would not hurt competition. The FTC staff appealed the decision to agency leadership.
The FTC, which enforces antitrust law, first filed a complaint in March 2021 to stop Illumina's bid for its former subsidiary.
The agency has expressed concern that Illumina, the dominant provider of DNA sequencing of tumors and cancer cells that help match patients with the best treatment option, might raise prices or refuse to keep selling to rivals of Grail, which is seeking to market a powerful test to diagnose many kinds of cancer from a single blood test, known as liquid biopsy.
At a December hearing, Illumina pledged to keep selling its DNA sequencing services to other firms. It has offered to sign contracts to supply any of Grail's rivals and to not raise prices.
Meanwhile, Illumina completed the takeover of Grail in August 2021, despite the lack of regulatory approval from Europe or the United States.
(Reporting by Diane Bartz; Editing by Bill Berkrot)
((Rami.Ayyub@thomsonreuters.com;))
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/us-ftc-orders-illumina-to-divest-cancer-detection-test-maker-grail-0
65,PSA Makes Bullish Cross Above Critical Moving Average,,"April 03, 2023 — 11:13 am EDT","['Markets', 'Stocks']",,BNK Invest,[],"April 03, 2023 — 11:13 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of Public Storage (Symbol: PSA) crossed above their 200 day moving average of $304.02, changing hands as high as $315.86 per share.  Public Storage shares are currently trading up about 3.1% on the day.  The chart below shows the one year performance of PSA shares, versus its 200 day moving average:












Looking at the chart above, PSA's low point in its 52 week range is $270.13 per share, with $421.76 as the 52 week high point — that compares with a last trade of $311.19. The PSA DMA information above was sourced from TechnicalAnalysisChannel.com


Click here to find out which 9 other dividend stocks recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/psa-makes-bullish-cross-above-critical-moving-average
66,March 2024 Options Now Available For The Materials Select Sector SPDR Fund (XLE),,"April 03, 2023 — 11:13 am EDT","['Markets', 'Stocks', 'Options']",,BNK Invest,[],"April 03, 2023 — 11:13 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


Investors in The Materials Select Sector SPDR Fund (Symbol: XLE) saw new options become available today, for the March 2024 expiration.  One of the key inputs that goes into the price an option buyer is willing to pay, is the time value, so with 360 days until expiration the newly available contracts represent a potential opportunity for sellers of puts or calls to achieve a higher premium than would be available for the contracts with a closer expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the XLE options chain for the new March 2024 contracts and identified one put and one call contract of particular interest.
The put contract at the $86.00 strike price has a current bid of $8.60.  If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $86.00, but will also collect the premium, putting the cost basis of the shares at $77.40 (before broker commissions).  To an investor already interested in purchasing shares of XLE, that could represent an attractive alternative to paying $86.48/share today.


Because the $86.00 strike represents an approximate 1% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract.  Should the contract expire worthless, the premium would represent a 10.00% return on the cash commitment, or 10.14% annualized — at Stock Options Channel we call this the YieldBoost.



Below is a chart showing the trailing twelve month trading history for The Materials Select Sector SPDR Fund, and highlighting in green where the $86.00 strike is located relative to that history:












Turning to the calls side of the option chain, the call contract at the $87.00 strike price has a current bid of $9.80.  If an investor was to purchase shares of XLE stock at the current price level of $86.48/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $87.00.  Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 11.93% if the stock gets called away at the March 2024 expiration (before broker commissions).  Of course, a lot of upside could potentially be left on the table if XLE shares really soar, which is why looking at the trailing twelve month trading history for The Materials Select Sector SPDR Fund, as well as studying the business fundamentals becomes important.   Below is a chart showing XLE's trailing twelve month trading history, with the $87.00 strike highlighted in red:















Considering the fact that the $87.00 strike represents an approximate 1% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted).   Should the covered call contract expire worthless, the premium would represent a 11.33% boost of extra return to the investor, or 11.49% annualized, which we refer to as the YieldBoost.



Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 250 trading day closing values as well as today's price of $86.48) to be 35%.  For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.

Top YieldBoost Calls of the S&P 500 »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/march-2024-options-now-available-for-the-materials-select-sector-spdr-fund-xle
68,Why Tesla Stock Fell Monday,,"April 03, 2023 — 11:12 am EDT",['Markets'],,Howard Smith,[],"April 03, 2023 — 11:12 am EDT

      Written by
                        Howard Smith for                             
        




The Motley Fool ->


Tesla (NASDAQ: TSLA) released its first-quarter delivery data yesterday, and the stock is in decline as a result. The company delivered a record 422,875 electric vehicles (EVs) in the first quarter, but some investors were still disappointed. Shares were down by 5.2% as of 10:30 a.m. ET on Monday. 
In addition to record deliveries, the company produced a record number of EVs in the quarterly period. The stock is lower, however, as some investors must have thought the results were below estimates. High overall expectations had helped push the stock higher by about 8% over the last week heading into the delivery news. 

There was a wide range of estimates for first-quarter deliveries after Tesla slashed vehicle prices. Some expected a surge in demand to help the company deliver more EVs than it did. Analyst estimates ranged from as low as 410,000 to about 450,000. So whether the company beat or missed expectations depends on which analysts you followed.
But overall production of nearly 441,000 would still leave the company slightly short of its own guidance for 1.8 million EVs for the full year if extrapolated to the remainder of the year. Investors who were disappointed may have missed two things, however.
Image source: Tesla.
First, the Semi heavy-truck production and delivery data was not included in the results. Perhaps more important, volume continues to ramp up at its two newest factories, in Texas and Germany. So extrapolating first-quarter production out to the rest of the year isn't really applicable if demand remains strong this year and those factories continue to increase production. 
An area of concern last year was the growing gap between production and deliveries. Tesla followers wondered if that meant inventory was growing or if there were logistics problems. But that was a big bright spot in the first quarter. In the prior quarter, Tesla produced nearly 8% more vehicles than it delivered. But in the first quarter, that gap narrowed to just 4%.
So transit logistics certainly improved, and it also seems to confirm that there was not an inventory buildup due to declining demand. That's good news for shareholders and helps indicate that today's reaction in the market doesn't make much sense. Investors will get even more information when Tesla reports its full first-quarter financial results in less than three weeks on April 19. 
Find out why Tesla is one of the 10 best stocks to buy now
Our award-winning analyst team has spent more than a decade beating the market. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market.*
They just revealed their ten top stock picks for investors to buy right now. Tesla is on the list -- but there are nine others you may be overlooking.
Click here to get access to the full list!
 
*Stock Advisor returns as of March 8, 2023
 
Howard Smith has positions in Tesla. The Motley Fool has positions in and recommends Tesla. The Motley Fool has a disclosure policy.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/why-tesla-stock-fell-monday
63,3 Hot Stocks That Have Already More Than Doubled in 2023,,"April 03, 2023 — 11:15 am EDT",['Markets'],,Rick Munarriz,['CVNA'],"April 03, 2023 — 11:15 am EDT

      Written by
                        Rick Munarriz for                             
        




The Motley Fool ->


We're now three months deep into 2023, and some stocks squeezed a lot of juice out of their first-quarter performance. The market is higher this year, but a handful of stocks have already more than doubled. Some of the names might surprise you.
Some of the names you might know are Carvana (NYSE: CVNA), Duolingo (NASDAQ: DUOL), and Fastly (NYSE: FSLY). Let's take a closer look at these three unlikely leaders that hit the ground running in 2023.
You might live in a city where a Carvana multilevel glass-enclosed vending machine is a skyline icon. If not, you've probably seen one of its ads. Carvana sells used cars nationwide, and its aggressive expansion at one point served up 23 consecutive quarters of triple-digit growth.
Image source: Getty Images.
Last year was rough for Carvana for a couple of reasons. We can start with the end of the boom for secondhand vehicles. Demand and prices for used cars took off early in the pandemic when there was a shortage of new cars available, but that trend reversed when supply chain constraints eased in 2022 and that new-car smell became a showroom staple again.
The other problem is that the car reseller took on a lot of debt during its breakneck expansion, and with borrowing costs skyrocketing as interest rates revved up last year, Carvana creditors started to get nervous. 
The risks of going under are still real at Carvana. It's shaving costs, but bondholders reportedly aren't keen on its restructuring efforts. Wedbush analyst Seth Basham put out a bearish note two weeks ago, arguing that a recent exchange offer for unsecured bonds may not be enough. 
With business expected to decline this year, Carvana's negotiating leverage may continue to deteriorate with its creditors. Basham is sticking to his $1 price target, even as the shares approach double digits.
The most valuable company by market cap to more than double in the first quarter is another household name. Duolingo's language-learning app has been popular for a few years now, but its recent surge is truly impressive. 
The biggest catalyst to the stock's pop came at the end of February, when it posted blowout financial results. Revenue rose a better-than-expected 42% to $103.8 million in the fourth quarter. Its monthly active users have climbed to 60.7 million over the past year, a healthy 43% jump. Daily engagement is even stronger, as daily active users have spiked 62% to 16.3 million as 2022 played out.
Duolingo's CEO claims that his language software experienced growth in every region of the world, and that makes sense. International travel restrictions finally started to ease up late last year. There's a lot of pent-up travel demand, and that's a great reason to brush up on a foreign language. 
Profitability has been a problem for Duolingo, but its fourth-quarter report was also notable on the bottom line. The $0.35-a-share loss it posted was considerably better than the $0.53-a-share deficit that Wall Street pros were modeling. In Duolingo's defense, it posted less red ink than the market was forecasting every quarter of 2022. 
The outlook is where a solid report becomes spectacular. Duolingo's guidance calls for $530 million to $542 million in revenue this year, a 45% top-line jump at the midpoint. Analysts were only holding out for $464.5 million. The news gets even better on the earnings front, as the $48.6 million to $59.8 million is more than triple the $15.5 million it delivered in 2022.  
Another stock on the rise after a head-turning quarterly update is Fastly. The edge-computing specialist was a market darling a few years ago, growing quickly and helping a growing number of businesses accelerate the delivery of their digital content. It then lost a key account -- cough, cough, TikTok -- and stumbled out of favor with investors. 
Fastly exceeded Wall Street expectations on both ends of the income statement in February's fourth-quarter report. Like Duolingo, its guidance was also refreshing. Two days before the well-received financials, Fastly stock received a rare double upgrade from Bank of America analyst Tal Liani.
New management's effort to streamline Fastly's product portfolio, pricing, and operations could be the key to improving margins. With revenue growth accelerating in the second half of 2022, the recovery plan appears to be working on the top line, too. 
10 stocks we like better than CarvanaWhen our award-winning analyst team has a stock tip, it can pay to listen. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market.*
They just revealed what they believe are the ten best stocks for investors to buy right now... and Carvana wasn't one of them! That's right -- they think these 10 stocks are even better buys.
See the 10 stocks
 
*Stock Advisor returns as of March 8, 2023
 
Bank of America is an advertising partner of The Ascent, a Motley Fool company. Rick Munarriz has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Bank of America and Fastly. The Motley Fool has a disclosure policy.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/3-hot-stocks-that-have-already-more-than-doubled-in-2023
67,RY Makes Bullish Cross Above Critical Moving Average,,"April 03, 2023 — 11:13 am EDT","['Markets', 'Stocks']",,BNK Invest,[],"April 03, 2023 — 11:13 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of Royal Bank of Canada (Montreal, Quebec) (Symbol: RY) crossed above their 200 day moving average of $96.47, changing hands as high as $97.33 per share.  Royal Bank of Canada (Montreal, Quebec) shares are currently trading up about 1.5% on the day.  The chart below shows the one year performance of RY shares, versus its 200 day moving average:












Looking at the chart above, RY's low point in its 52 week range is $83.63 per share, with $112.67 as the 52 week high point — that compares with a last trade of $97.07.






Click here to find out which 9 other dividend stocks recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/ry-makes-bullish-cross-above-critical-moving-average-0
